"tip_label"	"accesion"	"taxid"	"taxname"	"taxrank"	"old_tip_label"	"kingdom_taxid"	"phylum_taxid"	"class_taxid"	"order_taxid"	"family_taxid"	"genus_taxid"	"species_taxid"
"254786"	"AJ606047"	"254786"	"Streptococcus castoreus"	"species"	"'AJ606047, Streptococcus castoreus, Streptococcus castoreus, (AJ606047), M605815/03/2 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"254786"
"254785"	"AJ606046"	"254785"	"Streptococcus halichoeri"	"species"	"'AJ606046, Streptococcus halichoeri, Streptococcus halichoeri, (AJ606046), M512/02/1 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"254785"
"102886"	"DQ303185"	"102886"	"Streptococcus didelphis"	"species"	"'DQ303185, Streptococcus didelphis, Streptococcus didelphis, (DQ303185), ATCC 700828 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"102886"
"1856638"	"LZDD01000000"	"1856638"	"Streptococcus bovimastitidis"	"species"	"'LZDD01000000, Streptococcus bovimastitidis, Streptococcus bovimastitidis, (LZDD01000000), NZ1587 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1856638"
"1765960"	"KU212904"	"1765960"	"Streptococcus penaeicida"	"species"	"'KU212904, Streptococcus penaeicida, Streptococcus penaeicida, (KU212904), CAIM 1838 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1765960"
"2654874"	"MN587080"	"2654874"	"Streptococcus catagoni"	"species"	"'MN587080, Streptococcus catagoni, Streptococcus catagoni, (MN587080), 99-1/2017  T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"2654874"
"119224"	"AF235052"	"119224"	"Streptococcus phocae subsp. phocae"	"species"	"'AF235052, Streptococcus phocae subsp. phocae, Streptococcus phocae subsp. phocae, (AF235052), 8399 H1; NCTC 12719 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"119224"
"1334"	"AB002485"	"1334"	"Streptococcus dysgalactiae subsp. dysgalactiae"	"species"	"'AB002485, Streptococcus dysgalactiae subsp. dysgalactiae, Streptococcus dysgalactiae subsp. dysgalactiae, (AB002485), ATCC 43078 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1334"
"910939"	"HQ335006"	"910939"	"Streptococcus hongkongensis"	"species"	"'HQ335006, Streptococcus hongkongensis, Streptococcus hongkongensis, (HQ335006), HKU30 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"910939"
"1346"	"AF335572"	"1346"	"Streptococcus iniae"	"species"	"'AF335572, Streptococcus iniae, Streptococcus iniae, (AF335572), ATCC29178 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1346"
"1349"	"AB023573"	"1349"	"Streptococcus uberis"	"species"	"'AB023573, Streptococcus uberis, Streptococcus uberis, (AB023573), JCM 5709 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1349"
"1314"	"AB002521"	"1314"	"(AB002521)"	"species"	"'AB002521, Streptococcus pyogenes, Streptococcus pyogenes, (AB002521), ATCC 12344, NCIB 11841, MAFF 910217 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1314"
"1329"	"DQ303184"	"1329"	"Streptococcus canis"	"species"	"'DQ303184, Streptococcus canis, Streptococcus canis, (DQ303184), ATCC 43496 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1329"
"1306"	"AJ131965"	"1306"	"Streptococcus urinalis"	"species"	"'AJ131965, Streptococcus urinalis, Streptococcus urinalis, (AJ131965), 2285-97 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1306"
"701526"	"FN643224"	"701526"	"Streptococcus porcorum"	"species"	"'FN643224, Streptococcus porcorum, Streptococcus porcorum, (FN643224), 682-03 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"701526"
"439220"	"EF364098"	"439220"	"Streptococcus caballi"	"species"	"'EF364098, Streptococcus caballi, Streptococcus caballi, (EF364098), 151 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"439220"
"114652"	"AF124350"	"114652"	"Streptococcus orisratti"	"species"	"'AF124350, Streptococcus orisratti, Streptococcus orisratti, (AF124350), ATCC700640; A63 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"114652"
"1640501"	"LN833583"	"1640501"	"Streptococcus caprae"	"species"	"'LN833583, Streptococcus caprae, Streptococcus caprae, (LN833583), DICM07-02790-1C T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1640501"
"2614158"	"MN482705"	"2614158"	"Streptococcus caledonicus"	"species"	"'MN482705, Streptococcus caledonicus, Streptococcus caledonicus, (MN482705), S784 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"2614158"
"1811193"	"KU877326"	"1811193"	"Streptococcus pantholopis"	"species"	"'KU877326, Streptococcus pantholopis, Streptococcus pantholopis, (KU877326), TA 26 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1811193"
"2173853"	"MG847187"	"2173853"	"Streptococcus chenjunshii"	"species"	"'MG847187, Streptococcus chenjunshii, Streptococcus chenjunshii, (MG847187), sp.nov.Z15 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"2173853"
"573564"	"AB469560"	"573564"	"Streptococcus dentapri"	"species"	"'AB469560, Streptococcus dentapri, Streptococcus dentapri, (AB469560), NUM 1529 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"573564"
"1345"	"AY058218"	"1345"	"Streptococcus ferus"	"species"	"'AY058218, Streptococcus ferus, Streptococcus ferus, (AY058218), LMG16520T T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1345"
"1346684"	"AB827327"	"1346684"	"Streptococcus oriloxodontae"	"species"	"'AB827327, Streptococcus oriloxodontae, Streptococcus oriloxodontae, (AB827327), NUM 2101 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1346684"
"282078"	"AB182324"	"282078"	"Streptococcus orisuis"	"species"	"'AB182324, Streptococcus orisuis, Streptococcus orisuis, (AB182324), NUM 1001 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"282078"
"384613"	"AB259061"	"384613"	"Streptococcus dentirousetti"	"species"	"'AB259061, Streptococcus dentirousetti, Streptococcus dentirousetti, (AB259061), NUM 1303 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"384613"
"1310"	"AY188349"	"1310"	"Streptococcus sobrinus"	"species"	"'AY188349, Streptococcus sobrinus, Streptococcus sobrinus, (AY188349), ATCC 33478 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1310"
"1080072"	"AB668378"	"1080072"	"Streptococcus dentasini"	"species"	"'AB668378, Streptococcus dentasini, Streptococcus dentasini, (AB668378), NUM 1808 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1080072"
"231233"	"AJ564067"	"231233"	"Streptococcus devriesei"	"species"	"'AJ564067, Streptococcus devriesei, Streptococcus devriesei, (AJ564067), CCUG 47156 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"231233"
"1341"	"AB501126"	"1341"	"Streptococcus ursoris"	"species"	"'AB501126, Streptococcus ursoris, Streptococcus ursoris, (AB501126), NUM 1615 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1341"
"1080071"	"AB668377"	"1080071"	"Streptococcus orisasini"	"species"	"'AB668377, Streptococcus orisasini, Streptococcus orisasini, (AB668377), NUM 1801 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1080071"
"1309"	"AY188348"	"1309"	"Streptococcus mutans"	"species"	"'AY188348, Streptococcus mutans, Streptococcus mutans, (AY188348), ATCC 25175 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1309"
"1111760"	"AP014612"	"1111760"	"Streptococcus troglodytae"	"species"	"'AP014612, Streptococcus troglodytae, Streptococcus troglodytae, (AP014612), TKU31 n[G] T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1111760"
"1930533"	"LT546457"	"1930533"	"Streptococcus caviae"	"species"	"'LT546457, Streptococcus caviae, Streptococcus caviae, (LT546457), Cavy grass 6 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1930533"
"1352223"	"AB828596"	"1352223"	"Streptococcus dentiloxodontae"	"species"	"'AB828596, Streptococcus dentiloxodontae, Streptococcus dentiloxodontae, (AB828596), NUM 2404 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1352223"
"1814128"	"KU865003"	"1814128"	"Streptococcus halotolerans"	"species"	"'KU865003, Streptococcus halotolerans, Streptococcus halotolerans, (KU865003), HTS9 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1814128"
"82348"	"EF151155"	"82348"	"Streptococcus pluranimalium"	"species"	"'EF151155, Streptococcus pluranimalium, Streptococcus pluranimalium, (EF151155), LMG 14177 LTP [T] T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"82348"
"149015"	"Y07601"	"149015"	"Streptococcus hyovaginalis"	"species"	"'Y07601, Streptococcus hyovaginalis, Streptococcus hyovaginalis, (Y07601), SHV515 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"149015"
"1469425"	"KF999656"	"1469425"	"Streptococcus tangierensis"	"species"	"'KF999656, Streptococcus tangierensis, Streptococcus tangierensis, (KF999656), CCMM B832 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1469425"
"759619"	"FN813250"	"759619"	"Streptococcus rupicaprae"	"species"	"'FN813250, Streptococcus rupicaprae, Streptococcus rupicaprae, (FN813250), 2777 -02 -07_ LTP [T] T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"759619"
"1313"	"AF003930"	"1313"	"Streptococcus pneumoniae"	"species"	"'AF003930, Streptococcus pneumoniae, Streptococcus pneumoniae, (AF003930), ATCC 33400 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1313"
"28037"	"AF003929"	"28037"	"Streptococcus mitis"	"species"	"'AF003929, Streptococcus mitis, Streptococcus mitis, (AF003929), ATCC 49456 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"28037"
"1968889"	"MF443455"	"1968889"	"Streptococcus downii"	"species"	"'MF443455, Streptococcus downii, Streptococcus downii, (MF443455), CECT 9732 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1968889"
"684066"	"GU045364"	"684066"	"Streptococcus lactarius"	"species"	"'GU045364, Streptococcus lactarius, Streptococcus lactarius, (GU045364), MV1 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"684066"
"1581472"	"LC012889"	"1581472"	"Streptococcus panodentis"	"species"	"'LC012889, Streptococcus panodentis, Streptococcus panodentis, (LC012889), TKU50 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1581472"
"176090"	"AF432856"	"176090"	"Streptococcus sinensis"	"species"	"'AF432856, Streptococcus sinensis, Streptococcus sinensis, (AF432856), HKU4 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"176090"
"747656"	"GQ456229"	"747656"	"Streptococcus danieliae"	"species"	"'GQ456229, Streptococcus danieliae, Streptococcus danieliae, (GQ456229), ERD01G T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"747656"
"1302"	"AF003931"	"1302"	"Streptococcus gordonii"	"species"	"'AF003931, Streptococcus gordonii, Streptococcus gordonii, (AF003931), ATCC 10558 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1302"
"1562651"	"LN624399"	"1562651"	"Streptococcus cuniculipharyngis"	"species"	"'LN624399, Streptococcus cuniculipharyngis, Streptococcus cuniculipharyngis, (LN624399), tye strain: DICM10-00796B T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1562651"
"1234680"	"JX861483"	"1234680"	"Streptococcus rubneri"	"species"	"'JX861483, Streptococcus rubneri, Streptococcus rubneri, (JX861483), LMG 27207 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1234680"
"1156431"	"JQ390507"	"1156431"	"Streptococcus ilei"	"species"	"'JQ390507, Streptococcus ilei, Streptococcus ilei, (JQ390507), I-G2T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1156431"
"1888195"	"KX679400"	"1888195"	"Streptococcus himalayensis"	"species"	"'KX679400, Streptococcus himalayensis, Streptococcus himalayensis, (KX679400), HTS2 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1888195"
"2740577"	"MT537726"	"2740577"	"Streptococcus pacificus"	"species"	"'MT537726, Streptococcus pacificus, Streptococcus pacificus, (MT537726), CSL7591-lung T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"2740577"
"640031"	"MT537727"	"640031"	"Streptococcus zalophi"	"species"	"'MT537727, Streptococcus zalophi, Streptococcus zalophi, (MT537727), CSL7508-lung T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"640031"
"269666"	"AJ634751"	"269666"	"Streptococcus marimammalium"	"species"	"'AJ634751, Streptococcus marimammalium, Streptococcus marimammalium, (AJ634751), M54/01/1 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"269666"
"1825069"	"KU992301"	"1825069"	"Streptococcus marmotae"	"species"	"'KU992301, Streptococcus marmotae, Streptococcus marmotae, (KU992301), HTS5 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1825069"
"155680"	"AJ409287"	"155680"	"Streptococcus entericus"	"species"	"'AJ409287, Streptococcus entericus, Streptococcus entericus, (AJ409287), CECT 5353 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"155680"
"1579424"	"MSPR01000000"	"1579424"	"Streptococcus azizii"	"species"	"'MSPR01000000, Streptococcus azizii, Streptococcus azizii, (MSPR01000000), 12-5202 35 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1579424"
"1326"	"EF151153"	"1326"	"Streptococcus acidominimus"	"species"	"'EF151153, Streptococcus acidominimus, Streptococcus acidominimus, (EF151153), LMG 17755 LTP [T] T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1326"
"1432788"	"HG793791"	"1432788"	"Streptococcus cuniculi"	"species"	"'HG793791, Streptococcus cuniculi, Streptococcus cuniculi, (HG793791), NED12-00049-6B T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1432788"
"2021971"	"MF509297"	"2021971"	"Streptococcus respiraculi"	"species"	"'MF509297, Streptococcus respiraculi, Streptococcus respiraculi, (MF509297), HTS25 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"2021971"
"165758"	"AJ307888"	"165758"	"Streptococcus gallinaceus"	"species"	"'AJ307888, Streptococcus gallinaceus, Streptococcus gallinaceus, (AJ307888), CCUG 42692 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"165758"
"1307"	"AF009477"	"1307"	"Streptococcus suis"	"species"	"'AF009477, Streptococcus suis, Streptococcus suis, (AF009477), NCTC10234 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1307"
"1501662"	"AB936273"	"1501662"	"Streptococcus parasuis"	"species"	"'AB936273, Streptococcus parasuis, Streptococcus parasuis, (AB936273), SUT-286 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1501662"
"1469428"	"KF999657"	"1469428"	"Streptococcus cameli"	"species"	"'KF999657, Streptococcus cameli, Streptococcus cameli, (KF999657), CCMM B834 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1469428"
"1338"	"AF104671"	"1338"	"Streptococcus intermedius"	"species"	"'AF104671, Streptococcus intermedius, Streptococcus intermedius, (AF104671), ATCC27335 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1338"
"76860"	"AF104676"	"76860"	"Streptococcus constellatus subsp. constellatus"	"species"	"'AF104676, Streptococcus constellatus subsp. constellatus, Streptococcus constellatus subsp. constellatus, (AF104676), ATCC27823 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"76860"
"2763067"	"MT905169"	"2763067"	"Streptococcus hominis"	"species"	"'MT905169, Streptococcus hominis, Streptococcus hominis, (MT905169), NSJ-17 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"2763067"
"1071886"	"JF414111"	"1071886"	"Streptococcus troglodytidis"	"species"	"'JF414111, Streptococcus troglodytidis, Streptococcus troglodytidis, (JF414111), M09-11185 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1071886"
"1547447"	"LC002970"	"1547447"	"Streptococcus oricebi"	"species"	"'LC002970, Streptococcus oricebi, Streptococcus oricebi, (LC002970), M8 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1547447"
"1936207"	"LT714696"	"1936207"	"Streptococcus ovuberis"	"species"	"'LT714696, Streptococcus ovuberis, Streptococcus ovuberis, (LT714696), VB15-00779 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1936207"
"1451356"	"KF999654"	"1451356"	"Streptococcus moroccensis"	"species"	"'KF999654, Streptococcus moroccensis, Streptococcus moroccensis, (KF999654), CCMM B831 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1451356"
"1451357"	"KF999655"	"1451357"	"Streptococcus rifensis"	"species"	"'KF999655, Streptococcus rifensis, Streptococcus rifensis, (KF999655), CCMM B833 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1451357"
"1917441"	"LC195038"	"1917441"	"Streptococcus ruminantium"	"species"	"'LC195038, Streptococcus ruminantium, Streptococcus ruminantium, (LC195038), GUT-187 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1917441"
"456876"	"AM774228"	"456876"	"Streptococcus plurextorum"	"species"	"'AM774228, Streptococcus plurextorum, Streptococcus plurextorum, (AM774228), 1956-02 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"456876"
"502567"	"AM941160"	"502567"	"Streptococcus porci"	"species"	"'AM941160, Streptococcus porci, Streptococcus porci, (AM941160), 2923-03 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"502567"
"2282420"	"MH643904"	"2282420"	"Streptococcus hillyeri"	"species"	"'MH643904, Streptococcus hillyeri, Streptococcus hillyeri, (MH643904), 28462 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"2282420"
"661498"	"AB513668"	"661498"	"Streptococcus fryi"	"species"	"'AB513668, Streptococcus fryi, Streptococcus fryi, (AB513668), PAGU 653 source          /notetype strain of Streptococcus fryiT'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"661498"
"1337"	"AF201898"	"1337"	"Streptococcus hyointestinalis"	"species"	"'AF201898, Streptococcus hyointestinalis, Streptococcus hyointestinalis, (AF201898), ATCC 49169; DSM 20770 (T) T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1337"
"150055"	"AF429763"	"150055"	"Streptococcus infantarius subsp. coli"	"species"	"'AF429763, Streptococcus infantarius subsp. coli, Streptococcus infantarius subsp. coli, (AF429763), HDP90246 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"150055"
"2740579"	"MT537728"	"2740579"	"Streptococcus vicugnae"	"species"	"'MT537728, Streptococcus vicugnae, Streptococcus vicugnae, (MT537728), SL1232 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"2740579"
"102684"	"AF177729"	"102684"	"Streptococcus infantarius subsp. infantarius"	"species"	"'AF177729, Streptococcus infantarius subsp. infantarius, Streptococcus infantarius subsp. infantarius, (AF177729), HDP90104; SLB T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"102684"
"197614"	"DQ232528"	"197614"	"Streptococcus gallolyticus subsp. pasteurianus"	"species"	"'DQ232528, Streptococcus gallolyticus subsp. pasteurianus, Streptococcus gallolyticus subsp. pasteurianus, (DQ232528), CIP 107122 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"197614"
"59310"	"Z94012"	"59310"	"Streptococcus gallolyticus subsp. macedonicus"	"species"	"'Z94012, Streptococcus gallolyticus subsp. macedonicus, Streptococcus gallolyticus subsp. macedonicus, (Z94012), ACA-DC 206, LAB617 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"59310"
"29389"	"AF201899"	"29389"	"Streptococcus alactolyticus"	"species"	"'AF201899, Streptococcus alactolyticus, Streptococcus alactolyticus, (AF201899), ATCC 43077; DSM 20728 (T) T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"29389"
"1304"	"AY188352"	"1304"	"Streptococcus salivarius subsp. salivarius"	"species"	"'AY188352, Streptococcus salivarius subsp. salivarius, Streptococcus salivarius subsp. salivarius, (AY188352), ATCC 7073 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1304"
"1308"	"AY188354"	"1308"	"Streptococcus salivarius subsp. thermophilus"	"species"	"'AY188354, Streptococcus salivarius subsp. thermophilus, Streptococcus salivarius subsp. thermophilus, (AY188354), ATCC 19258 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1308"
"1349415"	"AB828326"	"1349415"	"Streptococcus loxodontisalivarius"	"species"	"'AB828326, Streptococcus loxodontisalivarius, Streptococcus loxodontisalivarius, (AB828326), NUM 6304 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1349415"
"1349416"	"AB828327"	"1349416"	"Streptococcus saliviloxodontae"	"species"	"'AB828327, Streptococcus saliviloxodontae, Streptococcus saliviloxodontae, (AB828327), NUM 6306 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1349416"
"44273"	"KY548925"	"44273"	"Lactococcus petauri"	"species"	"'KY548925, Lactococcus petauri, Lactococcus petauri, (KY548925), 159469 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1357"	"44273"
"1281486"	"AB775178"	"1281486"	"Lactococcus formosensis"	"species"	"'AB775178, Lactococcus formosensis, Lactococcus formosensis, (AB775178), 516 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1357"	"1281486"
"190387"	"AJ439543"	"190387"	"Lactovum miscens"	"species"	"'AJ439543, Lactovum miscens, Lactovum miscens, (AJ439543), anNAG3 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"303226"	"190387"
"1359"	"AB100802"	"1359"	"Lactococcus lactis subsp. cremoris"	"species"	"'AB100802, Lactococcus lactis subsp. cremoris, Lactococcus lactis subsp. cremoris, (AB100802), NCDO 607T T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1357"	"1359"
"2419773"	"MH989599"	"2419773"	"Lactococcus allomyrinae"	"species"	"'MH989599, Lactococcus allomyrinae, Lactococcus allomyrinae, (MH989599), 1JSPR-7 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1357"	"2419773"
"1151742"	"AB699722"	"1151742"	"Lactococcus taiwanensis"	"species"	"'AB699722, Lactococcus taiwanensis, Lactococcus taiwanensis, (AB699722), 0905C15 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1357"	"1151742"
"2568007"	"MG576055"	"2568007"	"Lactococcus kimchii"	"species"	"'MG576055, Lactococcus kimchii, Lactococcus kimchii, (MG576055), S13 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1357"	"2568007"
"1652957"	"KR611319"	"1652957"	"Lactococcus nasutitermitis"	"species"	"'KR611319, Lactococcus nasutitermitis, Lactococcus nasutitermitis, (KR611319), M19 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1357"	"1652957"
"1494462"	"KJ201026"	"1494462"	"Lactococcus hircilactis"	"species"	"'KJ201026, Lactococcus hircilactis, Lactococcus hircilactis, (KJ201026), DSM 28960 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1357"	"1494462"
"2169526"	"LC389879"	"2169526"	"Lactococcus termiticola"	"species"	"'LC389879, Lactococcus termiticola, Lactococcus termiticola, (LC389879), NtB2 T'"	"2"	"1239"	"91061"	"186826"	"1300"	"1357"	"2169526"
